,file,read,order,extract_mol,status
545,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAKQEK.cif,,,,
546,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CALGAX.cif,,,,
547,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CALGAX01.cif,,,,
548,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CALHON.cif,,,,
549,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CALJOR.cif,,,,
550,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAMJIM.cif,,,,
551,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CADCET.cif,1.0331699848175049,0.0008146762847900391,,TIMEOUT
552,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAFDUJ.cif,0.8958103656768799,0.0004966259002685547,,TIMEOUT
553,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CANSES.cif,,,,
554,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CANWAQ.cif,,,,
555,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CANYEX.cif,,,,
556,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAQMOZ.cif,,,,
557,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAQMUF.cif,,,,
558,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAQNEO.cif,,,,
559,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAQSAR.cif,,,,
560,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAQSEV.cif,,,,
561,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAFQOR.cif,2.30110239982605,0.002470731735229492,,TIMEOUT
562,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAFQUX.cif,2.3821768760681152,0.0016543865203857422,,TIMEOUT
563,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAQYUP.cif,,,,
564,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CARSOG.cif,,,,
565,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CARSUM.cif,,,,
566,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAFRAE.cif,1.019174575805664,0.0007231235504150391,,TIMEOUT
567,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CASLUF.cif,0.798198938369751,0.00017404556274414062,7.733929872512817,OK
568,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CASNIW.cif,,,,
569,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CASNOC.cif,,,,
570,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CATDEH.cif,,,,
571,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CATDIL.cif,,,,
572,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CATMAO.cif,,,,
573,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CATRAR.cif,,,,
574,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CATYEE.cif,,,,
575,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAVKUJ.cif,,,,
576,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAVLAQ.cif,,,,
577,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CANRUH.cif,2.67171573638916,0.0031502246856689453,,TIMEOUT
578,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CANSAO.cif,2.376121759414673,0.0023365020751953125,,TIMEOUT
579,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAQVAV.cif,0.9758045673370361,0.0009443759918212891,,TIMEOUT
580,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAWVIG.cif,,,,
581,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAWXUU.cif,,,,
582,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAWYAB.cif,0.7478618621826172,0.0024580955505371094,,UNORDERED
583,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAXHAK.cif,,,,
584,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAXKAR.cif,,,,
585,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAXNAU.cif,,,,
586,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAXSED.cif,,,,
587,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAYRIE.cif,,,,
588,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAQXOL.cif,0.832686185836792,0.0006558895111083984,,TIMEOUT
589,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAYSIE.cif,,,,
590,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAYSOK.cif,,,,
591,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAYYEG.cif,,,,
592,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAYZUY.cif,,,,
593,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAZGIT.cif,0.5098974704742432,0.00024819374084472656,19.559751510620117,OK
594,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAZMIZ.cif,,,,
595,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEBMAZ.cif,,,,
596,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CECGUP.cif,,,,
597,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CARTAT.cif,2.117175817489624,0.0019311904907226562,,TIMEOUT
598,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEFDAV.cif,,,,
599,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEFKAC.cif,,,,
600,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEFKOP.cif,,,,
601,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEGPEM.cif,0.46159934997558594,6.890296936035156e-05,2.43298602104187,OK
602,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEHPOX.cif,,,,
603,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEHVET.cif,,,,
604,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAYROK.cif,0.7626287937164307,0.00057220458984375,71.8786518573761,OK
605,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEHVUJ.cif,,,,
606,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CELCOO.cif,,,,
607,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CELCUU.cif,,,,
608,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CELTIW.cif,,,,
609,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CECHAW.cif,0.9207689762115479,0.0005657672882080078,65.22105860710144,OK
610,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAVLEU.cif,0.9600973129272461,0.0004906654357910156,,TIMEOUT
611,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAWPIB.cif,1.4379727840423584,0.001123666763305664,,TIMEOUT
612,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CAWPOH.cif,1.6124258041381836,0.001739501953125,,TIMEOUT
613,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEHVIX.cif,0.6359782218933105,0.0009291172027587891,,TIMEOUT
614,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CELVAQ.cif,1.0024006366729736,0.0006277561187744141,,TIMEOUT
615,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CELWAR.cif,1.3222739696502686,0.00025963783264160156,,TIMEOUT
616,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CELVUK.cif,1.6022038459777832,0.0006923675537109375,,TIMEOUT
617,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEMBIG.cif,1.420625925064087,0.0001685619354248047,,ERROR
618,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CELYEX.cif,0.8884017467498779,0.0005509853363037109,,TIMEOUT
619,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEPJOY.cif,0.5533194541931152,0.00045228004455566406,46.98514986038208,OK
620,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEPJUE.cif,1.0846688747406006,0.0002741813659667969,29.57138705253601,OK
621,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEPKAL.cif,0.6693570613861084,0.0002684593200683594,27.330873489379883,OK
622,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEPBAB.cif,1.5872442722320557,0.0010082721710205078,84.5312271118164,OK
623,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEPKAM.cif,1.318331241607666,0.0001900196075439453,7.6601479053497314,OK
624,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEQJOY.cif,0.7697153091430664,0.0001933574676513672,15.414660930633545,OK
625,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CERWEE.cif,0.643035888671875,0.00023555755615234375,8.601618766784668,OK
626,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEQMAM.cif,0.6250817775726318,0.00017833709716796875,15.272056341171265,OK
627,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CERWEE01.cif,0.8891217708587646,0.0001049041748046875,3.018632173538208,OK
628,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CERWOO.cif,0.8746957778930664,0.00018334388732910156,12.018651723861694,OK
629,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CELYIB.cif,0.7968811988830566,0.00026869773864746094,,TIMEOUT
630,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CETWON.cif,0.5930964946746826,6.461143493652344e-05,2.867058038711548,OK
631,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEVXIN.cif,0.5096933841705322,0.00014591217041015625,7.803328514099121,OK
632,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEWSII.cif,0.5034983158111572,0.00019431114196777344,45.548661947250366,OK
633,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CETQEY.cif,1.1149520874023438,0.0008599758148193359,127.53116011619568,OK
634,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CELYOH.cif,1.3697030544281006,0.0011584758758544922,,TIMEOUT
635,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CELZAU.cif,1.0822598934173584,0.0011355876922607422,,TIMEOUT
636,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEXQUU.cif,0.560706615447998,0.00554347038269043,,UNORDERED
637,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEXJAQ.cif,0.988933801651001,0.0002872943878173828,28.01949906349182,OK
638,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEXRAB.cif,0.9012188911437988,0.00012421607971191406,8.114020347595215,OK
639,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEXRAA.cif,0.5409646034240723,0.00028324127197265625,25.323174476623535,OK
640,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEXREF.cif,0.4860978126525879,0.0027561187744140625,,UNORDERED
641,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEXREE.cif,0.5535695552825928,0.0002779960632324219,25.526970148086548,OK
642,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEXQOO.cif,0.6286313533782959,0.0009622573852539062,76.93440318107605,OK
643,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEXRUU.cif,0.9819135665893555,0.00047707557678222656,14.599066257476807,OK
644,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CETTOM.cif,0.7420914173126221,0.0013301372528076172,,TIMEOUT
645,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CETTUS.cif,1.1645476818084717,0.0007185935974121094,,TIMEOUT
646,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEXRII.cif,0.8768401145935059,0.0005707740783691406,129.99806809425354,OK
647,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEXZAJ.cif,0.8906936645507812,0.0006573200225830078,131.87939476966858,OK
648,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEXFES.cif,1.6853349208831787,0.0014066696166992188,,TIMEOUT
649,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEYQUS.cif,0.5691688060760498,0.0003693103790283203,43.43451976776123,OK
650,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEYCIV.cif,1.0180792808532715,0.0010349750518798828,103.55954504013062,OK
651,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEZDOB.cif,0.5172860622406006,0.004250764846801758,,UNORDERED
652,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEYCER.cif,0.7456634044647217,0.000804901123046875,131.15686869621277,OK
653,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEXROO.cif,0.8855044841766357,0.000453948974609375,271.587539434433,OK
654,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEZGUM.cif,0.6529479026794434,0.0005991458892822266,30.844259023666382,OK
655,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEZHAT.cif,0.8791625499725342,0.00016689300537109375,8.063695192337036,OK
656,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEZKEX01.cif,0.5918059349060059,0.00012183189392089844,5.988985300064087,OK
657,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEZTUX.cif,0.5988874435424805,0.0002200603485107422,10.450605392456055,OK
658,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CHEMIN.cif,0.5854132175445557,8.869171142578125e-05,4.115071058273315,OK
659,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CHEMIN01.cif,0.7332136631011963,0.00011205673217773438,4.787185192108154,OK
660,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CHEMIN02.cif,0.5839869976043701,6.341934204101562e-05,2.761096239089966,OK
661,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIBTIS.cif,0.48643946647644043,0.0001361370086669922,8.523842334747314,OK
662,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEYBUG.cif,1.0237982273101807,0.0005967617034912109,226.54129576683044,OK
663,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEZKOJ.cif,1.0210983753204346,0.0010259151458740234,54.89569139480591,OK
664,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIBTOY.cif,0.5107264518737793,0.00018310546875,12.105339527130127,OK
665,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CICNEH.cif,1.3866746425628662,9.846687316894531e-05,3.9382729530334473,OK
666,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CICQEK.cif,0.4943680763244629,9.274482727050781e-05,5.118738651275635,OK
667,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CICQAG.cif,0.6349554061889648,0.00015425682067871094,11.159648895263672,OK
668,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIFHIJ.cif,0.5405051708221436,0.0004782676696777344,20.935940980911255,OK
669,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEYFOC.cif,1.1217455863952637,0.0007152557373046875,,TIMEOUT
670,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEYWAH.cif,3.1624698638916016,0.005177974700927734,,TIMEOUT
671,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CEZGIA.cif,1.3234145641326904,0.0016164779663085938,,TIMEOUT
672,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIKYUQ.cif,1.4259788990020752,0.00017189979553222656,15.335343360900879,OK
673,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIHXOI.cif,1.443953037261963,0.0002589225769042969,21.341102123260498,OK
674,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIKZAX.cif,0.479503870010376,0.0003170967102050781,8.317542552947998,OK
675,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIFHUV.cif,1.4253089427947998,0.0009558200836181641,236.95639395713806,OK
676,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CICDEZ.cif,0.9105095863342285,0.0005166530609130859,,TIMEOUT
677,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CILTOH.cif,0.8820078372955322,0.0005471706390380859,88.12662291526794,OK
678,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIFHOP.cif,1.0966370105743408,0.0010170936584472656,,TIMEOUT
679,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CILWAW.cif,0.9756572246551514,0.0008234977722167969,44.96117448806763,OK
680,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIPLAO.cif,0.43270277976989746,5.7220458984375e-05,2.7789125442504883,OK
681,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIPLES.cif,0.5568523406982422,0.00027871131896972656,25.86767888069153,OK
682,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIPLIW.cif,0.9058034420013428,0.00013875961303710938,4.2468581199646,OK
683,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIQLOE.cif,0.6054301261901855,0.00014019012451171875,7.473208427429199,OK
684,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIQXOP.cif,0.5094633102416992,0.00023651123046875,16.996258020401,OK
685,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIFJAD.cif,0.9409463405609131,0.0005609989166259766,,TIMEOUT
686,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIQXUW.cif,1.0465366840362549,0.0005273818969726562,72.1365258693695,OK
687,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIRKIX.cif,0.7600693702697754,0.00015854835510253906,7.673847198486328,OK
688,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIRNUP.cif,0.6380367279052734,0.00022029876708984375,15.315758228302002,OK
689,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CILTIB.cif,0.6503534317016602,0.0005352497100830078,287.49958181381226,OK
690,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIRDAI.cif,1.0009105205535889,0.00104522705078125,85.55615258216858,OK
691,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIRZIN.cif,1.0409269332885742,0.0004444122314453125,21.09655475616455,OK
692,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CILWEA.cif,0.8836369514465332,0.00079345703125,234.0198290348053,OK
693,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CISCEO.cif,0.49593424797058105,0.00015687942504882812,7.259143590927124,OK
694,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIRZOT.cif,0.568986177444458,0.00037479400634765625,14.276682615280151,OK
695,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIXPII.cif,0.5851352214813232,0.00037741661071777344,18.92316246032715,OK
696,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIVJIC.cif,0.6845855712890625,0.0003066062927246094,38.28386640548706,OK
697,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIVJOI.cif,0.9610550403594971,0.0007479190826416016,46.74738574028015,OK
698,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIXPOO.cif,0.8472516536712646,0.0005359649658203125,29.581148386001587,OK
699,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIMGEM.cif,1.6794171333312988,0.0014362335205078125,,TIMEOUT
700,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIXQEF.cif,0.6896190643310547,0.00044083595275878906,24.926661014556885,OK
701,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIMHIS.cif,1.0358383655548096,0.0010268688201904297,,TIMEOUT
702,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/COBZOL.cif,0.5005698204040527,0.00022101402282714844,11.921660661697388,OK
703,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/COBCAY.cif,1.3078856468200684,0.00027632713317871094,21.532660007476807,OK
704,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/COCBEE.cif,0.7096786499023438,0.0003616809844970703,30.5584819316864,OK
705,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/COFXOL.cif,0.5415470600128174,0.0003139972686767578,25.322822093963623,OK
706,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/COGTEA.cif,0.7694165706634521,0.0001811981201171875,12.426444292068481,OK
707,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/COBZUR.cif,0.7432823181152344,0.0006840229034423828,94.05292892456055,OK
708,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/COGXAA.cif,0.7886807918548584,0.0022394657135009766,,UNORDERED
709,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/COGTIE.cif,0.8093528747558594,0.00044345855712890625,53.545302867889404,OK
710,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/COKROL.cif,0.6526947021484375,0.00032973289489746094,23.69143271446228,OK
711,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CMOTTP10.cif,1.1885735988616943,0.0013413429260253906,193.95352125167847,OK
712,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/COKVEE.cif,1.050039291381836,0.00011706352233886719,3.7274088859558105,OK
713,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIRZEJ.cif,1.0518524646759033,0.0008637905120849609,,TIMEOUT
714,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/COLNOG.cif,0.6670691967010498,0.0001468658447265625,3.3303849697113037,OK
715,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/COLNIA.cif,0.7294323444366455,0.0004940032958984375,23.214937925338745,OK
716,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/COLREA.cif,0.6358098983764648,0.00021386146545410156,17.250499725341797,OK
717,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CONHIW.cif,0.609992504119873,0.00014662742614746094,7.099764108657837,OK
718,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CONHOC.cif,0.4664769172668457,7.581710815429688e-05,2.5123398303985596,OK
719,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CONQOL.cif,0.4817652702331543,0.00013303756713867188,8.211087703704834,OK
720,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CIXQAB.cif,0.847649335861206,0.000293731689453125,,TIMEOUT
721,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/COMKEX.cif,1.4879200458526611,0.00023317337036132812,48.07713460922241,OK
722,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CONZAH.cif,0.6764636039733887,0.0004820823669433594,24.69315767288208,OK
723,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CONZAH01.cif,0.8191964626312256,0.00045037269592285156,13.929932594299316,OK
724,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/COQKUR.cif,1.1722233295440674,0.0001270771026611328,6.113332271575928,OK
725,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/COQKAX.cif,0.917719841003418,0.0004954338073730469,17.842353582382202,OK
726,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CORNAY.cif,0.6045393943786621,8.940696716308594e-05,4.890107870101929,OK
727,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/CORCOP.cif,0.48902463912963867,0.0003361701965332031,12.787903547286987,OK
728,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/COSNIJ.cif,0.90962815284729,0.00015211105346679688,11.095034122467041,OK
729,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/COSQOR.cif,0.6778120994567871,0.0003383159637451172,34.53013324737549,OK
730,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/COGWED.cif,0.8418772220611572,0.0006766319274902344,,TIMEOUT
